2023-10-16 09:57:52,561 INFO    StreamThr :9133 [internal.py:wandb_internal():86] W&B internal server running at pid: 9133, started at: 2023-10-16 09:57:52.561168
2023-10-16 09:57:52,562 DEBUG   HandlerThread:9133 [handler.py:handle_request():146] handle_request: status
2023-10-16 09:57:52,565 INFO    WriterThread:9133 [datastore.py:open_for_write():85] open: /Users/braydenrudisill/Projects/MechTransformer/wandb/run-20231016_095752-kbiu89jv/run-kbiu89jv.wandb
2023-10-16 09:57:52,565 DEBUG   SenderThread:9133 [sender.py:send():380] send: header
2023-10-16 09:57:52,582 DEBUG   SenderThread:9133 [sender.py:send():380] send: run
2023-10-16 09:57:52,887 INFO    SenderThread:9133 [dir_watcher.py:__init__():211] watching files in: /Users/braydenrudisill/Projects/MechTransformer/wandb/run-20231016_095752-kbiu89jv/files
2023-10-16 09:57:52,887 INFO    SenderThread:9133 [sender.py:_start_run_threads():1122] run started: kbiu89jv with start time 1697475472.561919
2023-10-16 09:57:52,895 DEBUG   HandlerThread:9133 [handler.py:handle_request():146] handle_request: check_version
2023-10-16 09:57:52,895 DEBUG   SenderThread:9133 [sender.py:send_request():407] send_request: check_version
2023-10-16 09:57:52,999 DEBUG   HandlerThread:9133 [handler.py:handle_request():146] handle_request: run_start
2023-10-16 09:57:53,004 DEBUG   HandlerThread:9133 [system_info.py:__init__():32] System info init
2023-10-16 09:57:53,004 DEBUG   HandlerThread:9133 [system_info.py:__init__():47] System info init done
2023-10-16 09:57:53,004 INFO    HandlerThread:9133 [system_monitor.py:start():194] Starting system monitor
2023-10-16 09:57:53,004 INFO    SystemMonitor:9133 [system_monitor.py:_start():158] Starting system asset monitoring threads
2023-10-16 09:57:53,004 INFO    HandlerThread:9133 [system_monitor.py:probe():214] Collecting system info
2023-10-16 09:57:53,004 INFO    SystemMonitor:9133 [interfaces.py:start():190] Started cpu monitoring
2023-10-16 09:57:53,005 INFO    SystemMonitor:9133 [interfaces.py:start():190] Started disk monitoring
2023-10-16 09:57:53,005 DEBUG   HandlerThread:9133 [system_info.py:probe():196] Probing system
2023-10-16 09:57:53,007 INFO    SystemMonitor:9133 [interfaces.py:start():190] Started gpuapple monitoring
2023-10-16 09:57:53,008 INFO    SystemMonitor:9133 [interfaces.py:start():190] Started memory monitoring
2023-10-16 09:57:53,008 INFO    SystemMonitor:9133 [interfaces.py:start():190] Started network monitoring
2023-10-16 09:57:53,011 DEBUG   HandlerThread:9133 [system_info.py:_probe_git():181] Probing git
2023-10-16 09:57:53,033 DEBUG   HandlerThread:9133 [system_info.py:_probe_git():189] Probing git done
2023-10-16 09:57:53,033 DEBUG   HandlerThread:9133 [system_info.py:probe():244] Probing system done
