2023-10-16 10:18:34,652 INFO    StreamThr :9758 [internal.py:wandb_internal():86] W&B internal server running at pid: 9758, started at: 2023-10-16 10:18:34.652035
2023-10-16 10:18:34,653 DEBUG   HandlerThread:9758 [handler.py:handle_request():146] handle_request: status
2023-10-16 10:18:34,655 INFO    WriterThread:9758 [datastore.py:open_for_write():85] open: /Users/braydenrudisill/Projects/MechTransformer/wandb/run-20231016_101834-w20g4ar6/run-w20g4ar6.wandb
2023-10-16 10:18:34,655 DEBUG   SenderThread:9758 [sender.py:send():380] send: header
2023-10-16 10:18:34,671 DEBUG   SenderThread:9758 [sender.py:send():380] send: run
2023-10-16 10:18:34,921 INFO    SenderThread:9758 [dir_watcher.py:__init__():211] watching files in: /Users/braydenrudisill/Projects/MechTransformer/wandb/run-20231016_101834-w20g4ar6/files
2023-10-16 10:18:34,921 INFO    SenderThread:9758 [sender.py:_start_run_threads():1122] run started: w20g4ar6 with start time 1697476714.652607
2023-10-16 10:18:34,930 DEBUG   HandlerThread:9758 [handler.py:handle_request():146] handle_request: check_version
2023-10-16 10:18:34,930 DEBUG   SenderThread:9758 [sender.py:send_request():407] send_request: check_version
2023-10-16 10:18:35,033 DEBUG   HandlerThread:9758 [handler.py:handle_request():146] handle_request: run_start
2023-10-16 10:18:35,039 DEBUG   HandlerThread:9758 [system_info.py:__init__():32] System info init
2023-10-16 10:18:35,040 DEBUG   HandlerThread:9758 [system_info.py:__init__():47] System info init done
2023-10-16 10:18:35,040 INFO    HandlerThread:9758 [system_monitor.py:start():194] Starting system monitor
2023-10-16 10:18:35,040 INFO    SystemMonitor:9758 [system_monitor.py:_start():158] Starting system asset monitoring threads
2023-10-16 10:18:35,040 INFO    HandlerThread:9758 [system_monitor.py:probe():214] Collecting system info
2023-10-16 10:18:35,040 INFO    SystemMonitor:9758 [interfaces.py:start():190] Started cpu monitoring
2023-10-16 10:18:35,041 DEBUG   HandlerThread:9758 [system_info.py:probe():196] Probing system
2023-10-16 10:18:35,041 INFO    SystemMonitor:9758 [interfaces.py:start():190] Started disk monitoring
2023-10-16 10:18:35,043 INFO    SystemMonitor:9758 [interfaces.py:start():190] Started gpuapple monitoring
2023-10-16 10:18:35,045 INFO    SystemMonitor:9758 [interfaces.py:start():190] Started memory monitoring
2023-10-16 10:18:35,045 INFO    SystemMonitor:9758 [interfaces.py:start():190] Started network monitoring
2023-10-16 10:18:35,049 DEBUG   HandlerThread:9758 [system_info.py:_probe_git():181] Probing git
2023-10-16 10:18:35,072 DEBUG   HandlerThread:9758 [system_info.py:_probe_git():189] Probing git done
2023-10-16 10:18:35,072 DEBUG   HandlerThread:9758 [system_info.py:probe():244] Probing system done
2023-10-16 10:18:35,072 DEBUG   HandlerThread:9758 [system_monitor.py:probe():223] {'os': 'macOS-13.4.1-arm64-arm-64bit', 'python': '3.11.5', 'heartbeatAt': '2023-10-16T17:18:35.041129', 'startedAt': '2023-10-16T17:18:34.646707', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/Users/braydenrudisill/Projects/MechTransformer/train.py', 'codePathLocal': 'train.py', 'codePath': 'train.py', 'git': {'remote': 'https://github.com/braydenrudisill/MechTransformer', 'commit': 'd530434381c49aa01f6589e5c75566b4fd4382fb'}, 'email': 'braydenrudisill@gmail.com', 'root': '/Users/braydenrudisill/Projects/MechTransformer', 'host': 'dhcp-172-31-018-239.mobile.uci.edu', 'username': 'braydenrudisill', 'executable': '/Users/braydenrudisill/Projects/MechTransformer/venv/bin/python', 'cpu_count': 8, 'cpu_count_logical': 8, 'disk': {'/': {'total': 228.27386474609375, 'used': 11.009773254394531}}, 'gpuapple': {'type': 'arm', 'vendor': 'Apple'}, 'memory': {'total': 16.0}}
2023-10-16 10:18:35,072 INFO    HandlerThread:9758 [system_monitor.py:probe():224] Finished collecting system info
2023-10-16 10:18:35,072 INFO    HandlerThread:9758 [system_monitor.py:probe():227] Publishing system info
2023-10-16 10:18:35,072 DEBUG   HandlerThread:9758 [system_info.py:_save_pip():52] Saving list of pip packages installed into the current environment
2023-10-16 10:18:35,072 DEBUG   HandlerThread:9758 [system_info.py:_save_pip():68] Saving pip packages done
2023-10-16 10:18:35,073 INFO    HandlerThread:9758 [system_monitor.py:probe():229] Finished publishing system info
2023-10-16 10:18:35,075 DEBUG   SenderThread:9758 [sender.py:send():380] send: files
2023-10-16 10:18:35,075 INFO    SenderThread:9758 [sender.py:_save_file():1378] saving file wandb-metadata.json with policy now
2023-10-16 10:18:35,078 DEBUG   HandlerThread:9758 [handler.py:handle_request():146] handle_request: stop_status
2023-10-16 10:18:35,078 DEBUG   SenderThread:9758 [sender.py:send():380] send: telemetry
2023-10-16 10:18:35,078 DEBUG   HandlerThread:9758 [handler.py:handle_request():146] handle_request: internal_messages
2023-10-16 10:18:35,078 DEBUG   SenderThread:9758 [sender.py:send_request():407] send_request: stop_status
2023-10-16 10:18:35,723 INFO    wandb-upload_0:9758 [upload_job.py:push():131] Uploaded file /var/folders/ps/_rywl6y110q6cyrsyjv74y900000gn/T/tmpc5r58zgkwandb/ziu2w59u-wandb-metadata.json
2023-10-16 10:18:35,928 INFO    Thread-12 :9758 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/braydenrudisill/Projects/MechTransformer/wandb/run-20231016_101834-w20g4ar6/files/output.log
2023-10-16 10:18:35,928 INFO    Thread-12 :9758 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/braydenrudisill/Projects/MechTransformer/wandb/run-20231016_101834-w20g4ar6/files/wandb-metadata.json
2023-10-16 10:18:35,928 INFO    Thread-12 :9758 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/braydenrudisill/Projects/MechTransformer/wandb/run-20231016_101834-w20g4ar6/files/requirements.txt
2023-10-16 10:18:37,936 INFO    Thread-12 :9758 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/braydenrudisill/Projects/MechTransformer/wandb/run-20231016_101834-w20g4ar6/files/output.log
2023-10-16 10:18:40,415 DEBUG   HandlerThread:9758 [handler.py:handle_request():146] handle_request: status_report
2023-10-16 10:18:41,071 DEBUG   SenderThread:9758 [sender.py:send():380] send: exit
2023-10-16 10:18:41,071 INFO    SenderThread:9758 [sender.py:send_exit():585] handling exit code: 1
2023-10-16 10:18:41,072 INFO    SenderThread:9758 [sender.py:send_exit():587] handling runtime: 6
2023-10-16 10:18:41,072 INFO    SenderThread:9758 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-10-16 10:18:41,072 INFO    SenderThread:9758 [sender.py:send_exit():593] send defer
2023-10-16 10:18:41,072 DEBUG   HandlerThread:9758 [handler.py:handle_request():146] handle_request: defer
2023-10-16 10:18:41,072 INFO    HandlerThread:9758 [handler.py:handle_request_defer():172] handle defer: 0
2023-10-16 10:18:41,072 DEBUG   SenderThread:9758 [sender.py:send_request():407] send_request: defer
2023-10-16 10:18:41,072 INFO    SenderThread:9758 [sender.py:send_request_defer():609] handle sender defer: 0
2023-10-16 10:18:41,072 INFO    SenderThread:9758 [sender.py:transition_state():613] send defer: 1
2023-10-16 10:18:41,072 DEBUG   HandlerThread:9758 [handler.py:handle_request():146] handle_request: defer
2023-10-16 10:18:41,072 INFO    HandlerThread:9758 [handler.py:handle_request_defer():172] handle defer: 1
2023-10-16 10:18:41,072 DEBUG   SenderThread:9758 [sender.py:send_request():407] send_request: defer
2023-10-16 10:18:41,072 INFO    SenderThread:9758 [sender.py:send_request_defer():609] handle sender defer: 1
2023-10-16 10:18:41,072 INFO    SenderThread:9758 [sender.py:transition_state():613] send defer: 2
2023-10-16 10:18:41,072 DEBUG   HandlerThread:9758 [handler.py:handle_request():146] handle_request: defer
2023-10-16 10:18:41,072 INFO    HandlerThread:9758 [handler.py:handle_request_defer():172] handle defer: 2
2023-10-16 10:18:41,072 INFO    HandlerThread:9758 [system_monitor.py:finish():203] Stopping system monitor
2023-10-16 10:18:41,072 DEBUG   SystemMonitor:9758 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2023-10-16 10:18:41,073 DEBUG   SystemMonitor:9758 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2023-10-16 10:18:41,073 INFO    HandlerThread:9758 [interfaces.py:finish():202] Joined cpu monitor
2023-10-16 10:18:41,073 DEBUG   SystemMonitor:9758 [system_monitor.py:_start():183] Publishing last batch of metrics
2023-10-16 10:18:41,073 INFO    HandlerThread:9758 [interfaces.py:finish():202] Joined disk monitor
2023-10-16 10:18:41,073 INFO    HandlerThread:9758 [interfaces.py:finish():202] Joined gpuapple monitor
2023-10-16 10:18:41,073 INFO    HandlerThread:9758 [interfaces.py:finish():202] Joined memory monitor
2023-10-16 10:18:41,073 INFO    HandlerThread:9758 [interfaces.py:finish():202] Joined network monitor
2023-10-16 10:18:41,073 DEBUG   SenderThread:9758 [sender.py:send_request():407] send_request: defer
2023-10-16 10:18:41,073 INFO    SenderThread:9758 [sender.py:send_request_defer():609] handle sender defer: 2
2023-10-16 10:18:41,073 INFO    SenderThread:9758 [sender.py:transition_state():613] send defer: 3
2023-10-16 10:18:41,073 DEBUG   SenderThread:9758 [sender.py:send():380] send: telemetry
2023-10-16 10:18:41,073 DEBUG   HandlerThread:9758 [handler.py:handle_request():146] handle_request: defer
2023-10-16 10:18:41,073 DEBUG   SenderThread:9758 [sender.py:send():380] send: stats
2023-10-16 10:18:41,073 INFO    HandlerThread:9758 [handler.py:handle_request_defer():172] handle defer: 3
2023-10-16 10:18:41,074 DEBUG   SenderThread:9758 [sender.py:send_request():407] send_request: defer
2023-10-16 10:18:41,074 INFO    SenderThread:9758 [sender.py:send_request_defer():609] handle sender defer: 3
2023-10-16 10:18:41,074 INFO    SenderThread:9758 [sender.py:transition_state():613] send defer: 4
2023-10-16 10:18:41,074 DEBUG   HandlerThread:9758 [handler.py:handle_request():146] handle_request: defer
2023-10-16 10:18:41,074 INFO    HandlerThread:9758 [handler.py:handle_request_defer():172] handle defer: 4
2023-10-16 10:18:41,074 DEBUG   SenderThread:9758 [sender.py:send_request():407] send_request: defer
2023-10-16 10:18:41,074 INFO    SenderThread:9758 [sender.py:send_request_defer():609] handle sender defer: 4
2023-10-16 10:18:41,074 INFO    SenderThread:9758 [sender.py:transition_state():613] send defer: 5
2023-10-16 10:18:41,074 DEBUG   HandlerThread:9758 [handler.py:handle_request():146] handle_request: defer
2023-10-16 10:18:41,074 INFO    HandlerThread:9758 [handler.py:handle_request_defer():172] handle defer: 5
2023-10-16 10:18:41,074 DEBUG   SenderThread:9758 [sender.py:send():380] send: summary
2023-10-16 10:18:41,074 INFO    SenderThread:9758 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-10-16 10:18:41,074 DEBUG   SenderThread:9758 [sender.py:send_request():407] send_request: defer
2023-10-16 10:18:41,074 INFO    SenderThread:9758 [sender.py:send_request_defer():609] handle sender defer: 5
2023-10-16 10:18:41,074 INFO    SenderThread:9758 [sender.py:transition_state():613] send defer: 6
2023-10-16 10:18:41,074 DEBUG   HandlerThread:9758 [handler.py:handle_request():146] handle_request: defer
2023-10-16 10:18:41,074 INFO    HandlerThread:9758 [handler.py:handle_request_defer():172] handle defer: 6
2023-10-16 10:18:41,074 DEBUG   SenderThread:9758 [sender.py:send_request():407] send_request: defer
2023-10-16 10:18:41,074 INFO    SenderThread:9758 [sender.py:send_request_defer():609] handle sender defer: 6
2023-10-16 10:18:41,076 DEBUG   HandlerThread:9758 [handler.py:handle_request():146] handle_request: status_report
2023-10-16 10:18:41,206 INFO    SenderThread:9758 [sender.py:transition_state():613] send defer: 7
2023-10-16 10:18:41,206 DEBUG   HandlerThread:9758 [handler.py:handle_request():146] handle_request: defer
2023-10-16 10:18:41,206 INFO    HandlerThread:9758 [handler.py:handle_request_defer():172] handle defer: 7
2023-10-16 10:18:41,206 DEBUG   SenderThread:9758 [sender.py:send_request():407] send_request: defer
2023-10-16 10:18:41,206 INFO    SenderThread:9758 [sender.py:send_request_defer():609] handle sender defer: 7
2023-10-16 10:18:41,949 INFO    Thread-12 :9758 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/braydenrudisill/Projects/MechTransformer/wandb/run-20231016_101834-w20g4ar6/files/config.yaml
2023-10-16 10:18:41,950 INFO    Thread-12 :9758 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/braydenrudisill/Projects/MechTransformer/wandb/run-20231016_101834-w20g4ar6/files/wandb-summary.json
2023-10-16 10:18:42,077 DEBUG   HandlerThread:9758 [handler.py:handle_request():146] handle_request: poll_exit
2023-10-16 10:18:43,439 INFO    SenderThread:9758 [sender.py:transition_state():613] send defer: 8
2023-10-16 10:18:43,439 DEBUG   SenderThread:9758 [sender.py:send_request():407] send_request: poll_exit
2023-10-16 10:18:43,439 DEBUG   HandlerThread:9758 [handler.py:handle_request():146] handle_request: defer
2023-10-16 10:18:43,439 INFO    HandlerThread:9758 [handler.py:handle_request_defer():172] handle defer: 8
2023-10-16 10:18:43,440 DEBUG   SenderThread:9758 [sender.py:send_request():407] send_request: defer
2023-10-16 10:18:43,440 INFO    SenderThread:9758 [sender.py:send_request_defer():609] handle sender defer: 8
2023-10-16 10:18:43,440 INFO    SenderThread:9758 [job_builder.py:build():281] Attempting to build job artifact
2023-10-16 10:18:43,441 INFO    SenderThread:9758 [job_builder.py:_get_source_type():393] is repo sourced job
2023-10-16 10:18:43,444 INFO    SenderThread:9758 [job_builder.py:build():369] adding wandb-job metadata file
2023-10-16 10:18:43,449 INFO    SenderThread:9758 [sender.py:transition_state():613] send defer: 9
2023-10-16 10:18:43,449 DEBUG   HandlerThread:9758 [handler.py:handle_request():146] handle_request: defer
2023-10-16 10:18:43,449 INFO    HandlerThread:9758 [handler.py:handle_request_defer():172] handle defer: 9
2023-10-16 10:18:43,449 DEBUG   SenderThread:9758 [sender.py:send():380] send: artifact
2023-10-16 10:18:43,871 INFO    SenderThread:9758 [sender.py:send_artifact():1456] sent artifact job-https___github.com_braydenrudisill_MechTransformer_train.py - {'id': 'QXJ0aWZhY3Q6NjA3MDg0NDYx', 'state': 'COMMITTED', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjEwNjk3NDU0Ng==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6NjA3MDg0NDYx', 'versionIndex': 1}}}
2023-10-16 10:18:43,871 DEBUG   SenderThread:9758 [sender.py:send_request():407] send_request: defer
2023-10-16 10:18:43,871 INFO    SenderThread:9758 [sender.py:send_request_defer():609] handle sender defer: 9
