2023-10-16 09:54:17,348 INFO    StreamThr :8970 [internal.py:wandb_internal():86] W&B internal server running at pid: 8970, started at: 2023-10-16 09:54:17.348201
2023-10-16 09:54:17,350 DEBUG   HandlerThread:8970 [handler.py:handle_request():146] handle_request: status
2023-10-16 09:54:17,353 INFO    WriterThread:8970 [datastore.py:open_for_write():85] open: /Users/braydenrudisill/Projects/MechTransformer/wandb/run-20231016_095417-gir0djz0/run-gir0djz0.wandb
2023-10-16 09:54:17,353 DEBUG   SenderThread:8970 [sender.py:send():380] send: header
2023-10-16 09:54:17,379 DEBUG   SenderThread:8970 [sender.py:send():380] send: run
2023-10-16 09:54:17,718 INFO    SenderThread:8970 [dir_watcher.py:__init__():211] watching files in: /Users/braydenrudisill/Projects/MechTransformer/wandb/run-20231016_095417-gir0djz0/files
2023-10-16 09:54:17,718 INFO    SenderThread:8970 [sender.py:_start_run_threads():1122] run started: gir0djz0 with start time 1697475257.348659
2023-10-16 09:54:17,728 DEBUG   HandlerThread:8970 [handler.py:handle_request():146] handle_request: check_version
2023-10-16 09:54:17,728 DEBUG   SenderThread:8970 [sender.py:send_request():407] send_request: check_version
2023-10-16 09:54:17,836 DEBUG   HandlerThread:8970 [handler.py:handle_request():146] handle_request: run_start
2023-10-16 09:54:17,844 DEBUG   HandlerThread:8970 [system_info.py:__init__():32] System info init
2023-10-16 09:54:17,844 DEBUG   HandlerThread:8970 [system_info.py:__init__():47] System info init done
2023-10-16 09:54:17,844 INFO    HandlerThread:8970 [system_monitor.py:start():194] Starting system monitor
2023-10-16 09:54:17,844 INFO    SystemMonitor:8970 [system_monitor.py:_start():158] Starting system asset monitoring threads
2023-10-16 09:54:17,844 INFO    HandlerThread:8970 [system_monitor.py:probe():214] Collecting system info
2023-10-16 09:54:17,845 INFO    SystemMonitor:8970 [interfaces.py:start():190] Started cpu monitoring
2023-10-16 09:54:17,845 DEBUG   HandlerThread:8970 [system_info.py:probe():196] Probing system
2023-10-16 09:54:17,845 INFO    SystemMonitor:8970 [interfaces.py:start():190] Started disk monitoring
2023-10-16 09:54:17,848 INFO    SystemMonitor:8970 [interfaces.py:start():190] Started gpuapple monitoring
2023-10-16 09:54:17,850 INFO    SystemMonitor:8970 [interfaces.py:start():190] Started memory monitoring
2023-10-16 09:54:17,850 INFO    SystemMonitor:8970 [interfaces.py:start():190] Started network monitoring
2023-10-16 09:54:17,854 DEBUG   HandlerThread:8970 [system_info.py:_probe_git():181] Probing git
