2023-10-15 11:43:22,820 INFO    StreamThr :5750 [internal.py:wandb_internal():86] W&B internal server running at pid: 5750, started at: 2023-10-15 11:43:22.820169
2023-10-15 11:43:22,822 DEBUG   HandlerThread:5750 [handler.py:handle_request():146] handle_request: status
2023-10-15 11:43:22,825 INFO    WriterThread:5750 [datastore.py:open_for_write():85] open: /Users/braydenrudisill/Projects/MechTransformer/wandb/run-20231015_114322-ic7mgamq/run-ic7mgamq.wandb
2023-10-15 11:43:22,825 DEBUG   SenderThread:5750 [sender.py:send():380] send: header
2023-10-15 11:43:22,848 DEBUG   SenderThread:5750 [sender.py:send():380] send: run
2023-10-15 11:43:23,243 INFO    SenderThread:5750 [dir_watcher.py:__init__():211] watching files in: /Users/braydenrudisill/Projects/MechTransformer/wandb/run-20231015_114322-ic7mgamq/files
2023-10-15 11:43:23,243 INFO    SenderThread:5750 [sender.py:_start_run_threads():1122] run started: ic7mgamq with start time 1697395402.820783
2023-10-15 11:43:23,257 DEBUG   HandlerThread:5750 [handler.py:handle_request():146] handle_request: check_version
2023-10-15 11:43:23,257 DEBUG   SenderThread:5750 [sender.py:send_request():407] send_request: check_version
2023-10-15 11:43:23,509 DEBUG   HandlerThread:5750 [handler.py:handle_request():146] handle_request: run_start
2023-10-15 11:43:23,518 DEBUG   HandlerThread:5750 [system_info.py:__init__():32] System info init
2023-10-15 11:43:23,519 DEBUG   HandlerThread:5750 [system_info.py:__init__():47] System info init done
2023-10-15 11:43:23,519 INFO    HandlerThread:5750 [system_monitor.py:start():194] Starting system monitor
2023-10-15 11:43:23,519 INFO    SystemMonitor:5750 [system_monitor.py:_start():158] Starting system asset monitoring threads
2023-10-15 11:43:23,519 INFO    HandlerThread:5750 [system_monitor.py:probe():214] Collecting system info
2023-10-15 11:43:23,520 INFO    SystemMonitor:5750 [interfaces.py:start():190] Started cpu monitoring
2023-10-15 11:43:23,520 DEBUG   HandlerThread:5750 [system_info.py:probe():196] Probing system
2023-10-15 11:43:23,520 INFO    SystemMonitor:5750 [interfaces.py:start():190] Started disk monitoring
2023-10-15 11:43:23,524 INFO    SystemMonitor:5750 [interfaces.py:start():190] Started gpuapple monitoring
2023-10-15 11:43:23,525 INFO    SystemMonitor:5750 [interfaces.py:start():190] Started memory monitoring
2023-10-15 11:43:23,526 INFO    SystemMonitor:5750 [interfaces.py:start():190] Started network monitoring
2023-10-15 11:43:23,530 DEBUG   HandlerThread:5750 [system_info.py:_probe_git():181] Probing git
2023-10-15 11:43:23,555 DEBUG   HandlerThread:5750 [system_info.py:_probe_git():189] Probing git done
2023-10-15 11:43:23,555 DEBUG   HandlerThread:5750 [system_info.py:probe():244] Probing system done
