2023-10-16 09:53:45,099 INFO    StreamThr :8925 [internal.py:wandb_internal():86] W&B internal server running at pid: 8925, started at: 2023-10-16 09:53:45.099440
2023-10-16 09:53:45,101 DEBUG   HandlerThread:8925 [handler.py:handle_request():146] handle_request: status
2023-10-16 09:53:45,104 INFO    WriterThread:8925 [datastore.py:open_for_write():85] open: /Users/braydenrudisill/Projects/MechTransformer/wandb/run-20231016_095345-wgz9yvsg/run-wgz9yvsg.wandb
2023-10-16 09:53:45,104 DEBUG   SenderThread:8925 [sender.py:send():380] send: header
2023-10-16 09:53:45,128 DEBUG   SenderThread:8925 [sender.py:send():380] send: run
2023-10-16 09:53:45,475 INFO    SenderThread:8925 [dir_watcher.py:__init__():211] watching files in: /Users/braydenrudisill/Projects/MechTransformer/wandb/run-20231016_095345-wgz9yvsg/files
2023-10-16 09:53:45,475 INFO    SenderThread:8925 [sender.py:_start_run_threads():1122] run started: wgz9yvsg with start time 1697475225.100157
2023-10-16 09:53:45,484 DEBUG   HandlerThread:8925 [handler.py:handle_request():146] handle_request: check_version
2023-10-16 09:53:45,484 DEBUG   SenderThread:8925 [sender.py:send_request():407] send_request: check_version
2023-10-16 09:53:45,605 DEBUG   HandlerThread:8925 [handler.py:handle_request():146] handle_request: run_start
2023-10-16 09:53:45,611 DEBUG   HandlerThread:8925 [system_info.py:__init__():32] System info init
2023-10-16 09:53:45,611 DEBUG   HandlerThread:8925 [system_info.py:__init__():47] System info init done
2023-10-16 09:53:45,611 INFO    HandlerThread:8925 [system_monitor.py:start():194] Starting system monitor
2023-10-16 09:53:45,611 INFO    SystemMonitor:8925 [system_monitor.py:_start():158] Starting system asset monitoring threads
2023-10-16 09:53:45,611 INFO    HandlerThread:8925 [system_monitor.py:probe():214] Collecting system info
2023-10-16 09:53:45,612 INFO    SystemMonitor:8925 [interfaces.py:start():190] Started cpu monitoring
2023-10-16 09:53:45,612 INFO    SystemMonitor:8925 [interfaces.py:start():190] Started disk monitoring
2023-10-16 09:53:45,612 INFO    SystemMonitor:8925 [interfaces.py:start():190] Started gpuapple monitoring
2023-10-16 09:53:45,612 DEBUG   HandlerThread:8925 [system_info.py:probe():196] Probing system
2023-10-16 09:53:45,612 INFO    SystemMonitor:8925 [interfaces.py:start():190] Started memory monitoring
2023-10-16 09:53:45,616 INFO    SystemMonitor:8925 [interfaces.py:start():190] Started network monitoring
2023-10-16 09:53:45,620 DEBUG   HandlerThread:8925 [system_info.py:_probe_git():181] Probing git
2023-10-16 09:53:45,642 DEBUG   HandlerThread:8925 [system_info.py:_probe_git():189] Probing git done
2023-10-16 09:53:45,642 DEBUG   HandlerThread:8925 [system_info.py:probe():244] Probing system done
2023-10-16 09:53:45,642 DEBUG   HandlerThread:8925 [system_monitor.py:probe():223] {'os': 'macOS-13.4.1-arm64-arm-64bit', 'python': '3.11.5', 'heartbeatAt': '2023-10-16T16:53:45.615439', 'startedAt': '2023-10-16T16:53:45.093082', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/Users/braydenrudisill/Projects/MechTransformer/train.py', 'codePathLocal': 'train.py', 'codePath': 'train.py', 'git': {'remote': 'https://github.com/braydenrudisill/MechTransformer', 'commit': 'd530434381c49aa01f6589e5c75566b4fd4382fb'}, 'email': 'braydenrudisill@gmail.com', 'root': '/Users/braydenrudisill/Projects/MechTransformer', 'host': 'dhcp-172-31-018-239.mobile.uci.edu', 'username': 'braydenrudisill', 'executable': '/Users/braydenrudisill/Projects/MechTransformer/venv/bin/python', 'cpu_count': 8, 'cpu_count_logical': 8, 'disk': {'/': {'total': 228.27386474609375, 'used': 11.009773254394531}}, 'gpuapple': {'type': 'arm', 'vendor': 'Apple'}, 'memory': {'total': 16.0}}
2023-10-16 09:53:45,643 INFO    HandlerThread:8925 [system_monitor.py:probe():224] Finished collecting system info
2023-10-16 09:53:45,643 INFO    HandlerThread:8925 [system_monitor.py:probe():227] Publishing system info
2023-10-16 09:53:45,643 DEBUG   HandlerThread:8925 [system_info.py:_save_pip():52] Saving list of pip packages installed into the current environment
2023-10-16 09:53:45,643 DEBUG   HandlerThread:8925 [system_info.py:_save_pip():68] Saving pip packages done
2023-10-16 09:53:45,643 INFO    HandlerThread:8925 [system_monitor.py:probe():229] Finished publishing system info
2023-10-16 09:53:45,646 DEBUG   SenderThread:8925 [sender.py:send():380] send: files
2023-10-16 09:53:45,646 INFO    SenderThread:8925 [sender.py:_save_file():1378] saving file wandb-metadata.json with policy now
2023-10-16 09:53:45,649 DEBUG   HandlerThread:8925 [handler.py:handle_request():146] handle_request: stop_status
2023-10-16 09:53:45,649 DEBUG   SenderThread:8925 [sender.py:send_request():407] send_request: stop_status
2023-10-16 09:53:45,649 DEBUG   HandlerThread:8925 [handler.py:handle_request():146] handle_request: internal_messages
2023-10-16 09:53:45,803 DEBUG   SenderThread:8925 [sender.py:send():380] send: telemetry
2023-10-16 09:53:46,138 DEBUG   SenderThread:8925 [sender.py:send():380] send: exit
2023-10-16 09:53:46,138 INFO    SenderThread:8925 [sender.py:send_exit():585] handling exit code: 1
2023-10-16 09:53:46,138 INFO    SenderThread:8925 [sender.py:send_exit():587] handling runtime: 0
2023-10-16 09:53:46,138 INFO    SenderThread:8925 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-10-16 09:53:46,138 INFO    SenderThread:8925 [sender.py:send_exit():593] send defer
2023-10-16 09:53:46,138 DEBUG   HandlerThread:8925 [handler.py:handle_request():146] handle_request: defer
2023-10-16 09:53:46,138 INFO    HandlerThread:8925 [handler.py:handle_request_defer():172] handle defer: 0
2023-10-16 09:53:46,138 DEBUG   SenderThread:8925 [sender.py:send_request():407] send_request: defer
2023-10-16 09:53:46,138 INFO    SenderThread:8925 [sender.py:send_request_defer():609] handle sender defer: 0
2023-10-16 09:53:46,138 INFO    SenderThread:8925 [sender.py:transition_state():613] send defer: 1
2023-10-16 09:53:46,138 DEBUG   HandlerThread:8925 [handler.py:handle_request():146] handle_request: defer
2023-10-16 09:53:46,138 INFO    HandlerThread:8925 [handler.py:handle_request_defer():172] handle defer: 1
2023-10-16 09:53:46,138 DEBUG   SenderThread:8925 [sender.py:send_request():407] send_request: defer
2023-10-16 09:53:46,138 INFO    SenderThread:8925 [sender.py:send_request_defer():609] handle sender defer: 1
2023-10-16 09:53:46,138 INFO    SenderThread:8925 [sender.py:transition_state():613] send defer: 2
2023-10-16 09:53:46,138 DEBUG   HandlerThread:8925 [handler.py:handle_request():146] handle_request: defer
2023-10-16 09:53:46,138 INFO    HandlerThread:8925 [handler.py:handle_request_defer():172] handle defer: 2
2023-10-16 09:53:46,138 INFO    HandlerThread:8925 [system_monitor.py:finish():203] Stopping system monitor
2023-10-16 09:53:46,138 DEBUG   SystemMonitor:8925 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2023-10-16 09:53:46,139 INFO    HandlerThread:8925 [interfaces.py:finish():202] Joined cpu monitor
2023-10-16 09:53:46,139 DEBUG   SystemMonitor:8925 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2023-10-16 09:53:46,139 INFO    HandlerThread:8925 [interfaces.py:finish():202] Joined disk monitor
2023-10-16 09:53:46,139 DEBUG   SystemMonitor:8925 [system_monitor.py:_start():183] Publishing last batch of metrics
2023-10-16 09:53:46,139 INFO    HandlerThread:8925 [interfaces.py:finish():202] Joined gpuapple monitor
2023-10-16 09:53:46,139 INFO    HandlerThread:8925 [interfaces.py:finish():202] Joined memory monitor
2023-10-16 09:53:46,139 INFO    HandlerThread:8925 [interfaces.py:finish():202] Joined network monitor
2023-10-16 09:53:46,139 DEBUG   SenderThread:8925 [sender.py:send_request():407] send_request: defer
2023-10-16 09:53:46,139 INFO    SenderThread:8925 [sender.py:send_request_defer():609] handle sender defer: 2
2023-10-16 09:53:46,139 INFO    SenderThread:8925 [sender.py:transition_state():613] send defer: 3
2023-10-16 09:53:46,139 DEBUG   SenderThread:8925 [sender.py:send():380] send: telemetry
2023-10-16 09:53:46,139 DEBUG   HandlerThread:8925 [handler.py:handle_request():146] handle_request: defer
2023-10-16 09:53:46,139 DEBUG   SenderThread:8925 [sender.py:send():380] send: stats
2023-10-16 09:53:46,139 INFO    HandlerThread:8925 [handler.py:handle_request_defer():172] handle defer: 3
2023-10-16 09:53:46,139 DEBUG   SenderThread:8925 [sender.py:send_request():407] send_request: defer
2023-10-16 09:53:46,139 INFO    SenderThread:8925 [sender.py:send_request_defer():609] handle sender defer: 3
2023-10-16 09:53:46,139 INFO    SenderThread:8925 [sender.py:transition_state():613] send defer: 4
2023-10-16 09:53:46,139 DEBUG   HandlerThread:8925 [handler.py:handle_request():146] handle_request: defer
2023-10-16 09:53:46,139 INFO    HandlerThread:8925 [handler.py:handle_request_defer():172] handle defer: 4
2023-10-16 09:53:46,139 DEBUG   SenderThread:8925 [sender.py:send_request():407] send_request: defer
2023-10-16 09:53:46,139 INFO    SenderThread:8925 [sender.py:send_request_defer():609] handle sender defer: 4
2023-10-16 09:53:46,139 INFO    SenderThread:8925 [sender.py:transition_state():613] send defer: 5
2023-10-16 09:53:46,139 DEBUG   HandlerThread:8925 [handler.py:handle_request():146] handle_request: defer
2023-10-16 09:53:46,139 INFO    HandlerThread:8925 [handler.py:handle_request_defer():172] handle defer: 5
2023-10-16 09:53:46,139 DEBUG   SenderThread:8925 [sender.py:send():380] send: summary
2023-10-16 09:53:46,140 INFO    SenderThread:8925 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-10-16 09:53:46,140 DEBUG   SenderThread:8925 [sender.py:send_request():407] send_request: defer
2023-10-16 09:53:46,140 INFO    SenderThread:8925 [sender.py:send_request_defer():609] handle sender defer: 5
2023-10-16 09:53:46,140 INFO    SenderThread:8925 [sender.py:transition_state():613] send defer: 6
2023-10-16 09:53:46,140 DEBUG   HandlerThread:8925 [handler.py:handle_request():146] handle_request: defer
2023-10-16 09:53:46,140 INFO    HandlerThread:8925 [handler.py:handle_request_defer():172] handle defer: 6
2023-10-16 09:53:46,140 DEBUG   SenderThread:8925 [sender.py:send_request():407] send_request: defer
2023-10-16 09:53:46,140 INFO    SenderThread:8925 [sender.py:send_request_defer():609] handle sender defer: 6
2023-10-16 09:53:46,141 DEBUG   HandlerThread:8925 [handler.py:handle_request():146] handle_request: status_report
2023-10-16 09:53:46,147 INFO    wandb-upload_0:8925 [upload_job.py:push():131] Uploaded file /var/folders/ps/_rywl6y110q6cyrsyjv74y900000gn/T/tmpr8_iuke8wandb/17qo91i3-wandb-metadata.json
2023-10-16 09:53:46,304 INFO    SenderThread:8925 [sender.py:transition_state():613] send defer: 7
2023-10-16 09:53:46,304 DEBUG   HandlerThread:8925 [handler.py:handle_request():146] handle_request: defer
2023-10-16 09:53:46,304 INFO    HandlerThread:8925 [handler.py:handle_request_defer():172] handle defer: 7
2023-10-16 09:53:46,304 DEBUG   SenderThread:8925 [sender.py:send_request():407] send_request: defer
2023-10-16 09:53:46,304 INFO    SenderThread:8925 [sender.py:send_request_defer():609] handle sender defer: 7
2023-10-16 09:53:46,481 INFO    Thread-12 :8925 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/braydenrudisill/Projects/MechTransformer/wandb/run-20231016_095345-wgz9yvsg/files/config.yaml
2023-10-16 09:53:46,482 INFO    Thread-12 :8925 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/braydenrudisill/Projects/MechTransformer/wandb/run-20231016_095345-wgz9yvsg/files/wandb-metadata.json
2023-10-16 09:53:46,482 INFO    Thread-12 :8925 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/braydenrudisill/Projects/MechTransformer/wandb/run-20231016_095345-wgz9yvsg/files/wandb-summary.json
2023-10-16 09:53:46,482 INFO    Thread-12 :8925 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/braydenrudisill/Projects/MechTransformer/wandb/run-20231016_095345-wgz9yvsg/files/requirements.txt
2023-10-16 09:53:46,482 INFO    Thread-12 :8925 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/braydenrudisill/Projects/MechTransformer/wandb/run-20231016_095345-wgz9yvsg/files/output.log
2023-10-16 09:53:47,144 DEBUG   HandlerThread:8925 [handler.py:handle_request():146] handle_request: poll_exit
2023-10-16 09:53:47,825 INFO    SenderThread:8925 [sender.py:transition_state():613] send defer: 8
2023-10-16 09:53:47,825 DEBUG   SenderThread:8925 [sender.py:send_request():407] send_request: poll_exit
2023-10-16 09:53:47,825 DEBUG   HandlerThread:8925 [handler.py:handle_request():146] handle_request: defer
2023-10-16 09:53:47,826 INFO    HandlerThread:8925 [handler.py:handle_request_defer():172] handle defer: 8
2023-10-16 09:53:47,826 DEBUG   SenderThread:8925 [sender.py:send_request():407] send_request: defer
2023-10-16 09:53:47,826 INFO    SenderThread:8925 [sender.py:send_request_defer():609] handle sender defer: 8
2023-10-16 09:53:47,827 INFO    SenderThread:8925 [job_builder.py:build():281] Attempting to build job artifact
2023-10-16 09:53:47,827 INFO    SenderThread:8925 [job_builder.py:_get_source_type():393] is repo sourced job
2023-10-16 09:53:47,828 INFO    SenderThread:8925 [job_builder.py:build():369] adding wandb-job metadata file
2023-10-16 09:53:47,831 INFO    SenderThread:8925 [sender.py:transition_state():613] send defer: 9
2023-10-16 09:53:47,832 DEBUG   HandlerThread:8925 [handler.py:handle_request():146] handle_request: defer
2023-10-16 09:53:47,832 INFO    HandlerThread:8925 [handler.py:handle_request_defer():172] handle defer: 9
2023-10-16 09:53:47,832 DEBUG   SenderThread:8925 [sender.py:send():380] send: artifact
2023-10-16 09:53:48,149 DEBUG   HandlerThread:8925 [handler.py:handle_request():146] handle_request: poll_exit
2023-10-16 09:53:48,487 INFO    Thread-12 :8925 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/braydenrudisill/Projects/MechTransformer/wandb/run-20231016_095345-wgz9yvsg/files/output.log
2023-10-16 09:53:48,617 INFO    wandb-upload_1:8925 [upload_job.py:push():86] Skipped uploading /Users/braydenrudisill/Library/Application Support/wandb/artifacts/staging/tmp3e7ubrj6
2023-10-16 09:53:48,932 INFO    wandb-upload_0:8925 [upload_job.py:push():89] Uploaded file /Users/braydenrudisill/Library/Application Support/wandb/artifacts/staging/tmpnqp4do0y
